INPUT;FOUND_BY;DTXSID;PREFERRED_NAME;VERIFICACION ;SMILES;MOLECULAR_FORMULA;AVERAGE_MASS;iupac_name;iupac_name_SMILES;Validación IUPAC;verificación manual
PharmaGSID_47315;Approved Name;DTXSID6047315;PharmaGSID_47315;0;CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1;C33H34F3N3O4S2;657.77;2-[2-ethyl-4-[[4-[[4-(4-methoxyphenyl)piperazin-1-yl]methyl]-2-[4-(trifluoromethyl)phenyl]-1,3-thiazol-5-yl]methylsulfanyl]phenoxy]acetic acid;2-[2-ethyl-4-[[4-[[4-(4-methoxyphenyl)piperazin-1-yl]methyl]-2-[4-(trifluoromethyl)phenyl]-1,3-thiazol-5-yl]methylsulfanyl]phenoxy]acetic acid;0;NO
PharmaGSID_47330;Approved Name;DTXSID9047330;PharmaGSID_47330;0;CC(C)(O)C1=NC2=NC=C(N2N=C1)C1=CC(=C(F)C=C1)C1=C(C=CC=C1F)C#N;C21H15F2N5O;391.382;3-fluoro-2-[2-fluoro-5-[3-(2-hydroxypropan-2-yl)imidazo[1,2-b][1,2,4]triazin-7-yl]phenyl]benzonitrile;3-fluoro-2-[2-fluoro-5-[3-(2-hydroxypropan-2-yl)imidazo[1,2-b][1,2,4]triazin-7-yl]phenyl]benzonitrile;0;NO
PharmaGSID_47333;Approved Name;DTXSID4047333;PharmaGSID_47333;0;CC1=NC=C(C=N1)[C@@H](CCCCCCC1=NC2=C(CCCN2)C=C1)CC(O)=O;C22H30N4O2;382.508;(3S)-3-(2-methylpyrimidin-5-yl)-9-(5,6,7,8-tetrahydro-1,8-naphthyridin-2-yl)nonanoic acid;(3S)-3-(2-methylpyrimidin-5-yl)-9-(5,6,7,8-tetrahydro-1,8-naphthyridin-2-yl)nonanoic acid;0;NO
PharmaGSID_47337;Approved Name;DTXSID4047337;PharmaGSID_47337;0;[Na+].CCOC1=CC(=CC=C1)N1C=C(N=C1C1=CC=C(C)C=C1)C(=O)N1CCN(CC1)C1=CC2=CC=CC=C2C(=C1)C([O-])=O;C34H31N4NaO4;582.636;"sodium;3-[4-[1-(3-ethoxyphenyl)-2-(4-methylphenyl)imidazole-4-carbonyl]piperazin-1-yl]naphthalene-1-carboxylate";"sodium;3-[4-[1-(3-ethoxyphenyl)-2-(4-methylphenyl)imidazole-4-carbonyl]piperazin-1-yl]naphthalene-1-carboxylate";0;NO
PharmaGSID_48166;Approved Name;DTXSID7048166;PharmaGSID_48166;0;COC1=CC(C=O)=CC2=C1[C@H](COC(N)=O)[C@]1(OC(C)=O)ON2C[C@H]2[C@@H]1N2C(C)=O;C19H21N3O8;419.39;[(8R,9S,10S,12S)-11-acetyl-8-(carbamoyloxymethyl)-4-formyl-6-methoxy-14-oxa-1,11-diazatetracyclo[7.4.1.02,7.010,12]tetradeca-2(7),3,5-trien-9-yl] acetate;[(8R,9S,10S,12S)-11-acetyl-8-(carbamoyloxymethyl)-4-formyl-6-methoxy-14-oxa-1,11-diazatetracyclo[7.4.1.02,7.010,12]tetradeca-2(7),3,5-trien-9-yl] acetate;0;NO
PharmaGSID_48172;Approved Name;DTXSID1048172;PharmaGSID_48172;0;OC(=O)\C=C\C(O)=O.O=C1N(CCC2=NOC(=N2)C2=CC=C(CN3CCCCCC3)S2)C(=O)C2=C1C=CC=C2;C27H28N4O7S;552.6;"2-[2-[5-[5-(azepan-1-ylmethyl)thiophen-2-yl]-1,2,4-oxadiazol-3-yl]ethyl]isoindole-1,3-dione;(E)-but-2-enedioic acid";"2-[2-[5-[5-(azepan-1-ylmethyl)thiophen-2-yl]-1,2,4-oxadiazol-3-yl]ethyl]isoindole-1,3-dione;(E)-but-2-enedioic acid";0;NO
PharmaGSID_48505;Approved Name;DTXSID0048505;PharmaGSID_48505;0;CC1=C2N=C(C3=CC=CC=C3Cl)C3=C(NC2=NN1)C=CC(=C3)[N+]([O-])=O;C17H12ClN5O2;353.77;5-(2-chlorophenyl)-3-methyl-7-nitro-2,10-dihydropyrazolo[3,4-b][1,4]benzodiazepine;5-(2-chlorophenyl)-3-methyl-7-nitro-2,10-dihydropyrazolo[3,4-b][1,4]benzodiazepine;0;NO
PharmaGSID_48506;Approved Name;DTXSID5048506;PharmaGSID_48506;0;CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](CC1CCCC1)C(=O)NC1=NC=CN=C1;C19H22ClN3O3S;407.91;(2R)-2-(3-chloro-4-methylsulfonylphenyl)-3-cyclopentyl-N-pyrazin-2-ylpropanamide;(2R)-2-(3-chloro-4-methylsulfonylphenyl)-3-cyclopentyl-N-pyrazin-2-ylpropanamide;0;NO
PharmaGSID_48507;Approved Name;DTXSID0048507;PharmaGSID_48507;0;Cl.CN1C(=O)C=C(OC2=C(F)C=C(F)C=C2)C2=C1N=C(NCC(C)(C)O)N=C2;C18H19ClF2N4O3;412.82;"5-(2,4-difluorophenoxy)-2-[(2-hydroxy-2-methylpropyl)amino]-8-methylpyrido[2,3-d]pyrimidin-7-one;hydrochloride";"5-(2,4-difluorophenoxy)-2-[(2-hydroxy-2-methylpropyl)amino]-8-methylpyrido[2,3-d]pyrimidin-7-one;hydrochloride";0;NO
PharmaGSID_48509;Approved Name;DTXSID0048509;PharmaGSID_48509;0;CCCN(C1CCN(CC1)C(=O)C1CCNCC1)[C@@H]1CCC2=C(C1)C=C(OC)C=C2;C25H39N3O2;413.606;[4-[[(2R)-7-methoxy-1,2,3,4-tetrahydronaphthalen-2-yl]-propylamino]piperidin-1-yl]-piperidin-4-ylmethanone;[4-[[(2R)-7-methoxy-1,2,3,4-tetrahydronaphthalen-2-yl]-propylamino]piperidin-1-yl]-piperidin-4-ylmethanone;0;NO
PharmaGSID_48510;Approved Name;DTXSID9048510;PharmaGSID_48510;0;OC(=O)C1=CC(=CC=C1)N(CC1=CN=CC=C1)C1=CC=C(OC(F)F)C(OC(F)F)=C1;C21H16F4N2O4;436.363;3-[3,4-bis(difluoromethoxy)-N-(pyridin-3-ylmethyl)anilino]benzoic acid;3-[3,4-bis(difluoromethoxy)-N-(pyridin-3-ylmethyl)anilino]benzoic acid;0;NO
PharmaGSID_48513;Approved Name;DTXSID4048513;PharmaGSID_48513;0;CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO;C30H30F7N3O3;613.577;2-[3,5-bis(trifluoromethyl)phenyl]-N-[4-(4-fluoro-2-methylphenyl)-6-[(2R,3R)-3-hydroxy-2-(hydroxymethyl)pyrrolidin-1-yl]pyridin-3-yl]-N,2-dimethylpropanamide;2-[3,5-bis(trifluoromethyl)phenyl]-N-[4-(4-fluoro-2-methylphenyl)-6-[(2R,3R)-3-hydroxy-2-(hydroxymethyl)pyrrolidin-1-yl]pyridin-3-yl]-N,2-dimethylpropanamide;0;NO
PharmaGSID_48514;Approved Name;DTXSID9048514;PharmaGSID_48514;0;[Na+].COC1=CC=C(\C=C\S(=O)(=O)[N-]C(=O)C2=CC=C(C)C=C2Cl)C=C1;C17H15ClNNaO4S;387.81;"sodium;(2-chloro-4-methylbenzoyl)-[(E)-2-(4-methoxyphenyl)ethenyl]sulfonylazanide";"sodium;(2-chloro-4-methylbenzoyl)-[(E)-2-(4-methoxyphenyl)ethenyl]sulfonylazanide";0;NO
PharmaGSID_48516;Approved Name;DTXSID9048516;PharmaGSID_48516;0;[Na+].FC1=CC=C(C(=O)[N-]S(=O)(=O)\C=C\C2=CC=CC=C2)C(Cl)=C1;C15H10ClFNNaO3S;361.75;"sodium;(2-chloro-4-fluorobenzoyl)-[(E)-2-phenylethenyl]sulfonylazanide";"sodium;(2-chloro-4-fluorobenzoyl)-[(E)-2-phenylethenyl]sulfonylazanide";0;NO
PharmaGSID_48518;Approved Name;DTXSID9048518;PharmaGSID_48518;0;FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1;C13H9BrFNO3S2;390.24;2-bromo-4-fluoro-N-[(E)-2-thiophen-2-ylethenyl]sulfonylbenzamide;2-bromo-4-fluoro-N-[(E)-2-thiophen-2-ylethenyl]sulfonylbenzamide;0;NO
PharmaGSID_48519;Approved Name;DTXSID4048519;PharmaGSID_48519;0;CN1C(=O)N(CC2=CN=C(NC3=CC4=C(OC(CO)CO4)C=C3)N=C12)C1=CC=CC=C1Br;C22H20BrN5O4;498.337;3-(2-bromophenyl)-7-[[2-(hydroxymethyl)-2,3-dihydro-1,4-benzodioxin-6-yl]amino]-1-methyl-4H-pyrimido[4,5-d]pyrimidin-2-one;3-(2-bromophenyl)-7-[[2-(hydroxymethyl)-2,3-dihydro-1,4-benzodioxin-6-yl]amino]-1-methyl-4H-pyrimido[4,5-d]pyrimidin-2-one;0;NO
PharmaGSID_48521;Approved Name;DTXSID8048521;PharmaGSID_48521;0;CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC11CCN(CC1)C1(C)CCN(CC1)C(=O)C1=C(C)N=CN=C1C;C31H49N5O4;555.764;(5S)-5-butyl-9-[1-(4,6-dimethylpyrimidine-5-carbonyl)-4-methylpiperidin-4-yl]-3-(oxan-4-ylmethyl)-1-oxa-3,9-diazaspiro[5.5]undecan-2-one;(5S)-5-butyl-9-[1-(4,6-dimethylpyrimidine-5-carbonyl)-4-methylpiperidin-4-yl]-3-(oxan-4-ylmethyl)-1-oxa-3,9-diazaspiro[5.5]undecan-2-one;0;NO
Phenanthrene;Approved Name;DTXSID6024254;Phenanthrene;0;C1=CC2=C(C=C1)C1=C(C=CC=C1)C=C2;C14H10;178.234;phenanthrene;phenanthrene;0;NO
Phenol;Approved Name;DTXSID5021124;Phenol;0;OC1=CC=CC=C1;C6H6O;94.113;phenol;phenol;0;NO
Phenolphthalin;Approved Name;DTXSID5022439;Phenolphthalin;0;OC(=O)C1=C(C=CC=C1)C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1;C20H16O4;320.344;2-[bis(4-hydroxyphenyl)methyl]benzoic acid;2-[bis(4-hydroxyphenyl)methyl]benzoic acid;0;NO
Phenothiazine;Approved Name;DTXSID5021126;Phenothiazine;0;N1C2=CC=CC=C2SC2=C1C=CC=C2;C12H9NS;199.27;10H-phenothiazine;10H-phenothiazine;0;NO
Phenothrin;Approved Name;DTXSID7032688;Phenothrin;0;CC(C)=CC1C(C(=O)OCC2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C;C23H26O3;350.458;(3-phenoxyphenyl)methyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate;(3-phenoxyphenyl)methyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate;0;NO
Phenthoate;Approved Name;DTXSID6042280;Phenthoate;0;CCOC(=O)C(SP(=S)(OC)OC)C1=CC=CC=C1;C12H17O4PS2;320.36;ethyl 2-dimethoxyphosphinothioylsulfanyl-2-phenylacetate;ethyl 2-dimethoxyphosphinothioylsulfanyl-2-phenylacetate;0;NO
Phenyl carbonochloridate;Approved Name;DTXSID9044403;Phenyl carbonochloridate;0;ClC(=O)OC1=CC=CC=C1;C7H5ClO2;156.57;phenyl carbonochloridate;phenyl carbonochloridate;0;NO
Phenylmercuric acetate;Approved Name;DTXSID7021150;Phenylmercuric acetate;0;CC(=O)O[Hg]C1=CC=CC=C1;C8H8HgO2;336.74;acetyloxy(phenyl)mercury;acetyloxy(phenyl)mercury;0;NO
Phorate;Approved Name;DTXSID4032459;Phorate;0;CCOP(=S)(OCC)SCSCC;C7H17O2PS3;260.36;diethoxy-(ethylsulfanylmethylsulfanyl)-sulfanylidene-lambda5-phosphane;diethoxy-(ethylsulfanylmethylsulfanyl)-sulfanylidene-lambda5-phosphane;0;NO
Phorate sulfone;Approved Name;DTXSID6042282;Phorate sulfone;0;CCOP(=S)(OCC)SCS(=O)(=O)CC;C7H17O4PS3;292.36;diethoxy-(ethylsulfonylmethylsulfanyl)-sulfanylidene-lambda5-phosphane;diethoxy-(ethylsulfonylmethylsulfanyl)-sulfanylidene-lambda5-phosphane;0;NO
Phosalone;Approved Name;DTXSID1024259;Phosalone;0;CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12;C12H15ClNO4PS2;367.8;6-chloro-3-(diethoxyphosphinothioylsulfanylmethyl)-1,3-benzoxazol-2-one;6-chloro-3-(diethoxyphosphinothioylsulfanylmethyl)-1,3-benzoxazol-2-one;0;NO
Phosmet;Approved Name;DTXSID5024261;Phosmet;0;COP(=S)(OC)SCN1C(=O)C2=C(C=CC=C2)C1=O;C11H12NO4PS2;317.31;2-(dimethoxyphosphinothioylsulfanylmethyl)isoindole-1,3-dione;2-(dimethoxyphosphinothioylsulfanylmethyl)isoindole-1,3-dione;0;NO
Phosphamidon;Approved Name;DTXSID7021156;Phosphamidon;0;CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC;C10H19ClNO5P;299.69;[(Z)-3-chloro-4-(diethylamino)-4-oxobut-2-en-2-yl] dimethyl phosphate;[3-chloro-4-(diethylamino)-4-oxobut-2-en-2-yl] dimethyl phosphate;1;N/A
Phosphoric acid, tris(3-methylphenyl) ester;Approved Name;DTXSID4026216;Phosphoric acid, tris(3-methylphenyl) ester;0;CC1=CC=CC(OP(=O)(OC2=CC(C)=CC=C2)OC2=CC(C)=CC=C2)=C1;C21H21O4P;368.369;tris(3-methylphenyl) phosphate;tris(3-methylphenyl) phosphate;0;NO
Picloram;Approved Name;DTXSID1021160;Picloram;0;NC1=C(Cl)C(Cl)=NC(C(O)=O)=C1Cl;C6H3Cl3N2O2;241.45;4-amino-3,5,6-trichloropyridine-2-carboxylic acid;4-amino-3,5,6-trichloropyridine-2-carboxylic acid;0;NO
Picoxystrobin;Approved Name;DTXSID9047542;Picoxystrobin;0;CO\C=C(\C(=O)OC)C1=C(COC2=NC(=CC=C2)C(F)(F)F)C=CC=C1;C18H16F3NO4;367.324;methyl (E)-3-methoxy-2-[2-[[6-(trifluoromethyl)pyridin-2-yl]oxymethyl]phenyl]prop-2-enoate;methyl (E)-3-methoxy-2-[2-[[6-(trifluoromethyl)pyridin-2-yl]oxymethyl]phenyl]prop-2-enoate;0;NO
Pinoxaden;Approved Name - WARNING: Synonym mapped to two or more chemicals;DTXSID8034823;Pinoxaden;0;CCC1=CC(C)=CC(CC)=C1C1=C(OC(=O)C(C)(C)C)N2CCOCCN2C1=O;C23H32N2O4;400.519;[8-(2,6-diethyl-4-methylphenyl)-7-oxo-1,2,4,5-tetrahydropyrazolo[1,2-d][1,4,5]oxadiazepin-9-yl] 2,2-dimethylpropanoate;[8-(2,6-diethyl-4-methylphenyl)-7-oxo-1,2,4,5-tetrahydropyrazolo[1,2-d][1,4,5]oxadiazepin-9-yl] 2,2-dimethylpropanoate;0;NO
Pioglitazone hydrochloride;Approved Name;DTXSID3044203;Pioglitazone hydrochloride;0;Cl.CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1;C19H21ClN2O3S;392.9;"5-[[4-[2-(5-ethylpyridin-2-yl)ethoxy]phenyl]methyl]-1,3-thiazolidine-2,4-dione;hydrochloride";"5-[[4-[2-(5-ethylpyridin-2-yl)ethoxy]phenyl]methyl]-1,3-thiazolidine-2,4-dione;hydrochloride";0;NO
Piperazine;Approved Name;DTXSID1021164;Piperazine;0;C1CNCCN1;C4H10N2;86.138;piperazine;piperazine;0;NO
Piperonyl butoxide;Approved Name;DTXSID1021166;Piperonyl butoxide;0;CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC;C19H30O5;338.444;5-[2-(2-butoxyethoxy)ethoxymethyl]-6-propyl-1,3-benzodioxole;5-[2-(2-butoxyethoxy)ethoxymethyl]-6-propyl-1,3-benzodioxole;0;NO
Piragliatin;Approved Name;DTXSID3048520;Piragliatin;0;CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](C[C@H]1CCC(=O)C1)C(=O)NC1=NC=CN=C1;C19H20ClN3O4S;421.9;(2R)-2-(3-chloro-4-methylsulfonylphenyl)-3-[(1R)-3-oxocyclopentyl]-N-pyrazin-2-ylpropanamide;(2R)-2-(3-chloro-4-methylsulfonylphenyl)-3-[(1R)-3-oxocyclopentyl]-N-pyrazin-2-ylpropanamide;0;NO
Pirimicarb;Approved Name;DTXSID1032569;Pirimicarb;0;CN(C)C(=O)OC1=C(C)C(C)=NC(=N1)N(C)C;C11H18N4O2;238.291;[2-(dimethylamino)-5,6-dimethylpyrimidin-4-yl] N,N-dimethylcarbamate;[2-(dimethylamino)-5,6-dimethylpyrimidin-4-yl] N,N-dimethylcarbamate;0;NO
Pitavastatin calcium;Approved Name;DTXSID4046448;Pitavastatin calcium;0;[Ca++].O[C@H](C[C@H](O)\C=C\C1=C(C2=CC=C(F)C=C2)C2=C(C=CC=C2)N=C1C1CC1)CC([O-])=O.O[C@H](C[C@H](O)\C=C\C1=C(C2=CC=C(F)C=C2)C2=C(C=CC=C2)N=C1C1CC1)CC([O-])=O;C50H46CaF2N2O8;880.999;"calcium;(E,3R,5S)-7-[2-cyclopropyl-4-(4-fluorophenyl)quinolin-3-yl]-3,5-dihydroxyhept-6-enoate";"calcium;(E,3R,5S)-7-[2-cyclopropyl-4-(4-fluorophenyl)quinolin-3-yl]-3,5-dihydroxyhept-6-enoate";0;NO
p-Methylacetophenone;Approved Name;DTXSID9044374;p-Methylacetophenone;0;CC(=O)C1=CC=C(C)C=C1;C9H10O;134.178;1-(4-methylphenyl)ethanone;1-(4-methylphenyl)ethanone;0;NO
Potassium 5-carbamoyl-3-[5'-fluoro-2'-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);Approved Name;DTXSID5047328;Potassium 5-carbamoyl-3-[5'-fluoro-2'-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);0;O.[K+].NC(=O)C1=NC(=N[N-]1)C1=CC=CC(=C1)C1=CC(F)=CC=C1OCC(F)(F)C(F)(F)F;C18H13F6KN4O3;486.416;"potassium;5-[3-[5-fluoro-2-(2,2,3,3,3-pentafluoropropoxy)phenyl]phenyl]-1,4-diaza-2-azanidacyclopenta-3,5-diene-3-carboxamide;hydrate";"potassium;5-[3-[5-fluoro-2-(2,2,3,3,3-pentafluoropropoxy)phenyl]phenyl]-1,4-diaza-2-azanidacyclopenta-3,5-diene-3-carboxamide;hydrate";0;NO
Potassium nitrate;Approved Name;DTXSID4029692;Potassium nitrate;0;[K+].[O-][N+]([O-])=O;KNO3;101.102;"potassium;nitrate";"potassium;nitrate";0;NO
Potassium perfluorobutanesulfonate;Approved Name;DTXSID3037707;Potassium perfluorobutanesulfonate;0;[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C4F9KO3S;338.18;"potassium;1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate";"potassium;1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate";0;NO
Potassium perfluorohexanesulfonate;Approved Name;DTXSID3037709;Potassium perfluorohexanesulfonate;0;[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C6F13KO3S;438.2;"potassium;1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexane-1-sulfonate";"potassium;1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexane-1-sulfonate";0;NO
Potassium perfluorooctanesulfonate;Approved Name;DTXSID8037706;Potassium perfluorooctanesulfonate;0;[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C8F17KO3S;538.22;"potassium;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonate";"potassium;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonate";0;NO
Pravastatin sodium;Approved Name;DTXSID6047525;Pravastatin sodium;0;[Na+].CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC([O-])=O)[C@@H]12;C23H35NaO7;446.516;"sodium;(3R,5R)-7-[(1S,2S,6S,8S,8aR)-6-hydroxy-2-methyl-8-[(2S)-2-methylbutanoyl]oxy-1,2,6,7,8,8a-hexahydronaphthalen-1-yl]-3,5-dihydroxyheptanoate";"sodium;(3R,5R)-7-[(1S,2S,6S,8S,8aR)-6-hydroxy-2-methyl-8-[(2S)-2-methylbutanoyl]oxy-1,2,6,7,8,8a-hexahydronaphthalen-1-yl]-3,5-dihydroxyheptanoate";0;NO
Prednisone;Approved Name;DTXSID4021185;Prednisone;0;C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO;C21H26O5;358.434;(8S,9S,10R,13S,14S,17R)-17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-6,7,8,9,12,14,15,16-octahydrocyclopenta[a]phenanthrene-3,11-dione;(8S,9S,10R,13S,14S,17R)-17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-6,7,8,9,12,14,15,16-octahydrocyclopenta[a]phenanthrene-3,11-dione;0;NO
Pregnenolone;Approved Name;DTXSID1036541;Pregnenolone;0;[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C;C21H32O2;316.485;1-[(3S,8S,9S,10R,13S,14S,17S)-3-hydroxy-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]ethanone;1-[(3S,8S,9S,10R,13S,14S,17S)-3-hydroxy-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]ethanone;0;NO
Primisulfuron-methyl;Approved Name;DTXSID8032463;Primisulfuron-methyl;0;COC(=O)C1=C(C=CC=C1)S(=O)(=O)NC(=O)NC1=NC(OC(F)F)=CC(OC(F)F)=N1;C15H12F4N4O7S;468.34;methyl 2-[[4,6-bis(difluoromethoxy)pyrimidin-2-yl]carbamoylsulfamoyl]benzoate;methyl 2-[[4,6-bis(difluoromethoxy)pyrimidin-2-yl]carbamoylsulfamoyl]benzoate;0;NO
Prochloraz;Approved Name;DTXSID4024270;Prochloraz;0;CCCN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N1C=CN=C1;C15H16Cl3N3O2;376.66;N-propyl-N-[2-(2,4,6-trichlorophenoxy)ethyl]imidazole-1-carboxamide;N-propyl-N-[2-(2,4,6-trichlorophenoxy)ethyl]imidazole-1-carboxamide;0;NO
Procymidone;Approved Name;DTXSID9033923;Procymidone;0;CC12CC1(C)C(=O)N(C2=O)C1=CC(Cl)=CC(Cl)=C1;C13H11Cl2NO2;284.14;3-(3,5-dichlorophenyl)-1,5-dimethyl-3-azabicyclo[3.1.0]hexane-2,4-dione;3-(3,5-dichlorophenyl)-1,5-dimethyl-3-azabicyclo[3.1.0]hexane-2,4-dione;0;NO
Prodiamine;Approved Name;DTXSID1034210;Prodiamine;0;CCCN(CCC)C1=C(C(N)=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O;C13H17F3N4O4;350.298;2,4-dinitro-3-N,3-N-dipropyl-6-(trifluoromethyl)benzene-1,3-diamine;2,4-dinitro-3-N,3-N-dipropyl-6-(trifluoromethyl)benzene-1,3-diamine;0;NO
Profenofos;Approved Name;DTXSID3032464;Profenofos;0;CCCSP(=O)(OCC)OC1=C(Cl)C=C(Br)C=C1;C11H15BrClO3PS;373.63;4-bromo-2-chloro-1-[ethoxy(propylsulfanyl)phosphoryl]oxybenzene;4-bromo-2-chloro-1-[ethoxy(propylsulfanyl)phosphoryl]oxybenzene;0;NO
Progesterone;Approved Name;DTXSID3022370;Progesterone;0;[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C;C21H30O2;314.469;(8S,9S,10R,13S,14S,17S)-17-acetyl-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one;(8S,9S,10R,13S,14S,17S)-17-acetyl-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one;0;NO
Prohexadione-calcium;Approved Name;DTXSID9034496;Prohexadione-calcium;0;[Ca++].[Ca++].CCC(=O)[C-]1C(=O)CC(CC1=O)C([O-])=O.CCC(=O)[C-]1C(=O)CC(CC1=O)C([O-])=O;C20H20Ca2O10;500.526;"dicalcium;4-(1-oxidopropylidene)-3,5-dioxocyclohexane-1-carboxylate";"dicalcium;4-(1-oxidopropylidene)-3,5-dioxocyclohexane-1-carboxylate";0;SI
Prometon;Approved Name;DTXSID6022341;Prometon;0;COC1=NC(NC(C)C)=NC(NC(C)C)=N1;C10H19N5O;225.296;6-methoxy-2-N,4-N-di(propan-2-yl)-1,3,5-triazine-2,4-diamine;6-methoxy-2-N,4-N-di(propan-2-yl)-1,3,5-triazine-2,4-diamine;0;NO
Prometryn;Approved Name;DTXSID4024272;Prometryn;0;CSC1=NC(NC(C)C)=NC(NC(C)C)=N1;C10H19N5S;241.36;6-methylsulfanyl-2-N,4-N-di(propan-2-yl)-1,3,5-triazine-2,4-diamine;6-methylsulfanyl-2-N,4-N-di(propan-2-yl)-1,3,5-triazine-2,4-diamine;0;NO
Prop-2-en-1-yl 3-cyclohexylpropanoate;Approved Name;DTXSID8044755;Prop-2-en-1-yl 3-cyclohexylpropanoate;0;C=CCOC(=O)CCC1CCCCC1;C12H20O2;196.29;prop-2-enyl 3-cyclohexylpropanoate;prop-2-enyl 3-cyclohexylpropanoate;0;NO
Propachlor;Approved Name;DTXSID4024274;Propachlor;0;CC(C)N(C(=O)CCl)C1=CC=CC=C1;C11H14ClNO;211.69;2-chloro-N-phenyl-N-propan-2-ylacetamide;2-chloro-N-phenyl-N-propan-2-ylacetamide;0;NO
Propamocarb hydrochloride;Approved Name;DTXSID6034849;Propamocarb hydrochloride;0;Cl.CCCOC(=O)NCCCN(C)C;C9H21ClN2O2;224.73;"propyl N-[3-(dimethylamino)propyl]carbamate;hydrochloride";"propyl N-[3-(dimethylamino)propyl]carbamate;hydrochloride";0;NO
Propantheline bromide;Approved Name;DTXSID2023519;Propantheline bromide;0;[Br-].CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=C1C=CC=C2)C(C)C;C23H30BrNO3;448.401;"methyl-di(propan-2-yl)-[2-(9H-xanthene-9-carbonyloxy)ethyl]azanium;bromide";"methyl-di(propan-2-yl)-[2-(9H-xanthene-9-carbonyloxy)ethyl]azanium;bromide";0;NO
Propargite;Approved Name;DTXSID4024276;Propargite;0;CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1;C19H26O4S;350.47;[2-(4-tert-butylphenoxy)cyclohexyl] prop-2-ynyl sulfite;[2-(4-tert-butylphenoxy)cyclohexyl] prop-2-ynyl sulfite;0;NO
